timestamp,status,direction,grade,trend,pullback,rejection,volume,open_interest,poc,vah,val,current_price,open,high,low,bar_volume,sma20_volume,elapsed_seconds,ema_10,vwap,ema_slope,engine_version
2026-08-06T09:41:41.328441+05:30,WAIT,Neutral,Ignore,Bullish,None,Bullish,Low,Flat,Above,Rejected,Above,58020.0,58018.8,58020.0,58010.2,810.0,7378.5,101.327583,57937.17840815203,57958.11747478934,0.0,1904c465
2026-08-06T09:41:44.328170+05:30,WAIT,Neutral,Ignore,Bullish,None,None,Low,Flat,Above,Rejected,Above,58015.4,58018.8,58020.0,58010.2,870.0,7378.5,104.32817,57936.342044515666,57958.16681849551,-0.8363636363646947,1904c465
2026-08-06T09:42:14.406822+05:30,WAIT,Neutral,Ignore,Bullish,None,Bullish,Low,Flat,Above,Rejected,Above,58020.0,58018.8,58020.0,58010.2,990.0,7378.5,134.406822,57937.17840815203,57958.26600523632,0.9090909090882633,1904c465
2026-08-06T09:42:23.449481+05:30,WAIT,Neutral,Ignore,Bullish,None,None,Low,Flat,Above,Rejected,Above,58018.4,58018.8,58020.0,58010.2,1080.0,7378.5,143.449481,57936.88749906112,57958.34139829342,-0.29090909090882633,1904c465
2026-08-06T09:42:24.454297+05:30,WAIT,Neutral,Ignore,Bullish,None,Bullish,Low,Flat,Above,Rejected,Above,58020.0,58018.8,58020.0,58010.2,1110.0,7378.5,144.454297,57937.17840815203,57958.366845508324,0.9090909090882633,1904c465
2026-08-06T09:42:26.477955+05:30,WAIT,Neutral,Ignore,Bullish,None,Bullish,Low,Flat,Above,Above,Above,58025.0,58018.8,58025.0,58010.2,1620.0,7378.5,146.476956,57938.08749906113,57958.83109289617,1.8181818181838025,1904c465
2026-08-06T09:42:30.503747+05:30,WAIT,Neutral,Ignore,Bullish,None,Bullish,Low,Flat,Above,Rejected,Above,58020.0,58018.8,58025.0,58010.2,1710.0,7378.5,150.499859,57937.17840815203,57958.907845545094,0.872727272726479,1904c465
2026-08-06T09:42:32.536628+05:30,WAIT,Neutral,Ignore,Bullish,None,Bullish,Low,Flat,Above,Above,Above,58025.0,58018.8,58025.0,58010.2,1800.0,7378.5,152.536628,57938.08749906113,57958.988907059145,1.7818181818220182,1904c465
2026-08-06T09:42:35.539037+05:30,WAIT,Neutral,Ignore,Bullish,None,Bullish,Low,Flat,Above,Rejected,Above,58019.0,58018.8,58025.0,58010.2,2160.0,7378.5,155.539037,57936.996589970215,57959.288391646325,0.6909090909102815,1904c465
2026-08-06T09:42:36.536414+05:30,WAIT,Neutral,Ignore,Bullish,None,None,Low,Flat,Above,Rejected,Above,58017.4,58018.8,58025.0,58010.2,2190.0,7378.5,156.536414,57936.705680879306,57959.312023857936,0.4000000000014552,1904c465
2026-08-06T09:42:43.567839+05:30,WAIT,Neutral,Ignore,Bullish,None,Bullish,Low,Flat,Above,Above,Above,58025.0,58018.8,58025.0,58010.2,2190.0,7378.5,163.566983,57938.08749906113,57959.312023857936,0.9090909090955392,1904c465
2026-08-06T09:42:53.662124+05:30,WAIT,Neutral,Ignore,Bullish,None,Bullish,Low,Flat,Above,Rejected,Above,58019.2,58018.8,58025.4,58010.2,2280.0,7378.5,173.662124,57937.03295360658,57959.392228540484,0.21818181817798177,1904c465
2026-08-06T09:42:55.656726+05:30,WAIT,Neutral,Ignore,Bullish,None,Bullish,Low,Flat,Above,Above,Above,58025.0,58018.8,58025.4,58010.2,2580.0,7378.5,175.656726,57938.08749906113,57959.636515641854,1.2727272727279342,1904c465
2026-08-06T09:43:08.757964+05:30,WAIT,Neutral,Ignore,Bullish,None,None,Low,Flat,Above,Rejected,Above,58017.4,58018.8,58025.6,58010.2,2700.0,7378.5,188.757098,57936.705680879306,57959.74251480883,0.0,1904c465
2026-08-06T09:43:10.751063+05:30,WAIT,Neutral,Ignore,Bullish,None,Bullish,Low,Flat,Above,Above,Above,58026.0,58018.8,58026.0,58010.2,2730.0,7378.5,190.751063,57938.26931724294,57959.76579195263,1.5636363636367605,1904c465
2026-08-06T09:43:14.764791+05:30,WAIT,Neutral,Ignore,Bullish,None,None,Low,Flat,Above,Rejected,Above,58017.6,58018.8,58026.0,58010.2,2760.0,7378.5,194.763943,57936.74204451567,57959.79252085015,-0.4363636363632395,1904c465
2026-08-06T09:43:20.818294+05:30,WAIT,Neutral,Ignore,Bullish,None,Bullish,Low,Flat,Above,Above,Above,58024.8,58018.8,58026.0,58010.2,2820.0,7378.5,200.817438,57938.05113542476,57959.83913978495,0.872727272726479,1904c465
2026-08-06T09:43:48.890769+05:30,WAIT,Neutral,Ignore,Bullish,None,None,Low,Flat,Above,Rejected,Above,58018.8,58018.8,58026.0,58010.2,3090.0,7378.5,228.890769,57936.96022633385,57960.070014731486,-1.1999999999970896,1904c465
2026-08-06T09:43:57.910796+05:30,WAIT,Neutral,Ignore,Bullish,None,Bullish,Low,Flat,Above,Above,Above,58020.2,58018.8,58026.0,58010.2,3120.0,7378.5,237.910796,57937.21477178839,57960.09416331995,-0.9818181818191078,1904c465
2026-08-06T09:48:42.964726+05:30,WAIT,Neutral,Ignore,Unknown,None,None,Normal,Falling,Above,Above,Above,58050.8,58030.6,58050.8,58030.6,6780,7503.0,222.962169,57958.2386552321,57967.13289949385,,b735d454
2026-08-06T09:49:12.118297+05:30,WAIT,Neutral,Ignore,Unknown,None,None,High,Falling,Above,Above,Above,58058.0,58030.6,58060.0,58030.6,8550,7503.0,252.118297,57959.54774614119,57968.97720353982,,b735d454
2026-08-06T09:49:43.352747+05:30,WAIT,Neutral,Ignore,Neutral,None,None,High,Falling,Above,Above,Above,58060.0,58030.6,58069.8,58030.6,9720,7503.0,283.348742,57959.911382504826,57970.232332402236,1.6727272727293894,b735d454
2026-08-06T09:50:01.536013+05:30,WAIT,Neutral,Ignore,Bullish,None,None,Unknown,Flat,Above,Above,Above,58051.8,58051.8,58051.8,58051.8,0.0,7926.0,1.536013,57975.160552627916,57970.62654621265,15.612806486729824,b735d454
2026-08-06T09:50:18.551671+05:30,WAIT,Neutral,Ignore,Bullish,None,Bullish,Unknown,Flat,Above,Above,Above,58060.0,58051.8,58060.0,58050.6,120.0,7926.0,18.551671,57976.65146171882,57970.741151977796,16.74007921399607,b735d454
2026-08-06T09:50:30.642376+05:30,WAIT,Neutral,Ignore,Bullish,None,Bullish,Low,Flat,Above,Above,Above,58060.0,58051.8,58060.0,58050.6,390.0,7926.0,30.637973,57976.65146171882,57971.01556554825,17.649170123091608,b735d454
2026-08-06T09:50:38.684331+05:30,WAIT,Neutral,Ignore,Bullish,None,None,Low,Flat,Above,Above,Above,58050.0,58051.8,58060.0,58050.0,600.0,7926.0,38.684331,57974.83327990064,57971.21842650104,15.576442850360763,b735d454
2026-08-06T09:50:40.690598+05:30,WAIT,Neutral,Ignore,Bullish,None,Bullish,Low,Flat,Above,Above,Above,58052.4,58051.8,58060.0,58050.0,660.0,7926.0,40.690598,57975.269643537,57971.27275862069,16.012806486724003,b735d454
2026-08-06T09:50:42.716671+05:30,WAIT,Neutral,Ignore,Bullish,None,None,Low,Flat,Above,Above,Above,58050.0,58051.8,58060.0,58050.0,690.0,7926.0,42.715515,57974.83327990064,57971.300723888315,14.921897395812266,b735d454
2026-08-06T09:50:49.762766+05:30,WAIT,Neutral,Ignore,Bullish,None,Bullish,Low,Flat,Above,Above,Above,58055.0,58051.8,58060.0,58040.4,1020.0,7926.0,49.762766,57975.742370809734,57971.57493131868,17.758261032184237,b735d454
2026-08-06T09:50:53.822616+05:30,WAIT,Neutral,Ignore,Unknown,None,Bullish,Unknown,Flat,Above,Above,Above,58061.0,58060,58062,58040.4,1470,7950.0,53.821722,57978.291131140315,57973.110250311474,,b735d454
2026-08-06T09:51:04.879357+05:30,WAIT,Neutral,Ignore,Unknown,None,None,Unknown,Flat,Above,Above,Above,58054.0,58060,58064.0,58040.4,1860,7950.0,64.878344,57977.01840386759,57973.497789806046,,b735d454
2026-08-06T09:51:11.898608+05:30,WAIT,Neutral,Ignore,Unknown,None,None,Normal,Flat,Above,Above,Above,58058.0,58060,58064.0,58040.4,2010,7950.0,71.898608,57977.74567659486,57973.6364291343,,b735d454
2026-08-06T09:51:21.879936+05:30,WAIT,Neutral,Ignore,Unknown,None,Bullish,Normal,Flat,Above,Above,Above,58061.0,58060,58064.0,58040.4,2040,7950.0,81.879936,57978.291131140315,57973.66491109611,,b735d454
2026-08-06T09:51:26.951196+05:30,WAIT,Neutral,Ignore,Unknown,None,None,Normal,Flat,Above,Above,Above,58060.0,58060,58064.0,58040.4,2100,7950.0,86.951196,57978.10931295849,57973.723504273505,,b735d454
2026-08-06T09:51:54.012612+05:30,WAIT,Neutral,Ignore,Neutral,None,None,Normal,Flat,Above,Above,Above,58050.0,58060,58064.0,58040.4,2520,7950.0,114.012612,57976.291131140315,57974.084777255426,-2.0,b735d454
2026-08-06T09:52:01.058620+05:30,WAIT,Neutral,Ignore,Neutral,None,None,Low,Flat,Above,Above,Above,58050.0,58060,58064.0,58040.4,2550,7950.0,121.054193,57976.291131140315,57974.11026071389,-2.5454545454485924,b735d454
2026-08-06T09:52:09.117053+05:30,WAIT,Neutral,Ignore,Neutral,None,None,Normal,Flat,Above,Above,Above,58050.0,58060,58064.0,58040.4,3420,7950.0,129.116161,57976.291131140315,57974.84191046099,-0.7272727272720658,b735d454
2026-08-06T09:52:55.207302+05:30,WAIT,Neutral,Ignore,Neutral,None,Bullish,Normal,Flat,Above,Above,Above,58064.0,58060,58064.0,58040.4,4950,7950.0,175.207302,57978.83658568576,57976.240361774,2.5454545454485924,b735d454
2026-08-06T09:53:02.281353+05:30,WAIT,Neutral,Ignore,Neutral,None,None,Normal,Flat,Above,Above,Above,58057.6,58060,58064.0,58040.4,5160,7950.0,182.281353,57977.67294932213,57976.43133289846,1.381818181813287,b735d454
2026-08-06T09:53:10.334867+05:30,WAIT,Neutral,Ignore,Neutral,None,None,High,Flat,Above,Above,Above,58055.0,58060,58064.0,58040.4,6600,7950.0,190.334867,57977.2002220494,57977.65262256476,0.9090909090882633,b735d454
2026-08-06T09:53:22.338086+05:30,WAIT,Neutral,Ignore,Neutral,None,None,Normal,Flat,Above,Above,Above,58056.2,58060,58064.0,58040.4,6690,7950.0,202.337185,57977.41840386758,57977.726617474065,0.5454545454485924,b735d454
2026-08-06T09:53:35.334873+05:30,WAIT,Neutral,Ignore,Neutral,None,None,Normal,Falling,Above,Above,Above,58049.0,58060,58064.0,58040.4,6930,7950.0,215.334873,57976.10931295849,57977.909525333336,-1.8181818181838025,b735d454
